step,mloss,gloss,loss
310.0,1.4913,0.9818,2.4731
311.0,1.5613,0.9876,2.5488999999999997
312.0,1.4445,0.9848,2.4293
313.0,1.5584,0.9866,2.545
314.0,1.4605,0.9822,2.4427
315.0,1.4221,0.9774,2.3994999999999997
316.0,1.5779,0.9764,2.5543
317.0,1.4962,0.9855,2.4817
318.0,1.6316,0.9812,2.6128
319.0,1.5694,0.9848,2.5542
320.0,1.5363,0.9874,2.5237
321.0,1.5004,0.9759,2.4763
322.0,1.5111,0.9857,2.4968000000000004
323.0,1.4886,0.9841,2.4726999999999997
324.0,1.6151,0.9787,2.5938
325.0,1.6111,0.9848,2.5959
326.0,1.5987,0.9817,2.5804
327.0,1.5607,0.9798,2.5404999999999998
328.0,1.4517,0.9775,2.4292
329.0,1.6012,0.9829,2.5841
330.0,1.5526,0.9887,2.5413
331.0,1.5902,0.9801,2.5703
332.0,1.5084,0.9873,2.4957
333.0,1.5183,0.9863,2.5046
334.0,1.559,0.9836,2.5426
335.0,1.4995,0.9815,2.481
336.0,1.5333,0.985,2.5183
337.0,1.541,0.9846,2.5256
338.0,1.4331,0.9854,2.4185
339.0,1.5152,0.9872,2.5024
340.0,1.6145,0.9828,2.5973
341.0,1.5433,0.9816,2.5248999999999997
342.0,1.5317,0.9828,2.5145
343.0,1.5022,0.9864,2.4886
344.0,1.4888,0.983,2.4718
345.0,1.5217,0.9817,2.5034
346.0,1.4332,0.9896,2.4228
347.0,1.5317,0.9831,2.5148
348.0,1.6664,0.9855,2.6519000000000004
349.0,1.5769,0.9878,2.5647
350.0,1.5713,0.9811,2.5524
351.0,1.5335,0.983,2.5165
352.0,1.4591,0.9786,2.4377
353.0,1.5067,0.9825,2.4892
354.0,1.4642,0.9736,2.4378
355.0,1.6247,0.9821,2.6068
356.0,1.4852,0.9802,2.4654
357.0,1.5126,0.9796,2.4922
358.0,1.6008,0.984,2.5848
359.0,1.5498,0.9817,2.5315000000000003
360.0,1.8461,0.9766,2.8227
361.0,1.5088,0.9876,2.4964
362.0,1.5769,0.9874,2.5643000000000002
363.0,1.5492,0.9852,2.5343999999999998
364.0,1.5147,0.9898,2.5045
365.0,1.6105,0.9841,2.5946
366.0,1.5559,0.9859,2.5418000000000003
367.0,1.4326,0.9837,2.4163
368.0,1.5537,0.9788,2.5325
369.0,1.4721,0.9794,2.4515000000000002
370.0,1.5947,0.9874,2.5821
371.0,1.5839,0.9796,2.5635000000000003
372.0,1.4238,0.9835,2.4073
373.0,1.4765,0.9866,2.4631
374.0,1.6944,0.9812,2.6755999999999998
375.0,1.6332,0.976,2.6092
376.0,1.4939,0.9878,2.4817
377.0,1.6155,0.9803,2.5957999999999997
378.0,1.533,0.9875,2.5205
379.0,1.5894,0.9839,2.5732999999999997
380.0,1.5004,0.9774,2.4778000000000002
381.0,1.3958,0.9809,2.3767
382.0,1.4431,0.9787,2.4218
383.0,1.5361,0.986,2.5221
384.0,1.3737,0.9819,2.3556
385.0,1.4664,0.9729,2.4393
386.0,1.4549,0.9783,2.4332000000000003
387.0,1.5095,0.9852,2.4947
388.0,1.5718,0.9801,2.5519
389.0,1.5186,0.9801,2.4987
390.0,1.4919,0.9827,2.4746
391.0,1.4306,0.9762,2.4068
392.0,1.4913,0.9805,2.4718
393.0,1.5626,0.9824,2.545
394.0,1.5796,0.9792,2.5587999999999997
395.0,1.5742,0.9789,2.5531
396.0,1.5686,0.9822,2.5507999999999997
397.0,1.5148,0.9802,2.495
398.0,1.5115,0.9841,2.4956
399.0,1.5553,0.9821,2.5374
400.0,1.5748,0.9791,2.5539
401.0,1.601,0.9765,2.5775
402.0,1.5167,0.976,2.4927
403.0,1.4826,0.9758,2.4584
404.0,1.4544,0.9789,2.4333
405.0,1.6247,0.9743,2.599
406.0,1.5081,0.9741,2.4821999999999997
407.0,1.4308,0.9827,2.4135
408.0,1.52,0.9763,2.4962999999999997
409.0,1.5245,0.9781,2.5026
410.0,1.5357,0.9776,2.5133
411.0,1.4893,0.9758,2.4651
412.0,1.5612,0.9763,2.5374999999999996
413.0,1.5068,0.9747,2.4815
414.0,1.3455,0.9802,2.3257
415.0,1.4469,0.9806,2.4275
416.0,1.4504,0.982,2.4324
417.0,1.4198,0.9858,2.4055999999999997
418.0,1.6015,0.977,2.5785
419.0,1.4742,0.977,2.4512
420.0,1.5967,0.9743,2.571
421.0,1.4721,0.977,2.4491
422.0,1.4803,0.9847,2.465
423.0,1.4347,0.9762,2.4109
424.0,1.545,0.9745,2.5195
425.0,1.4225,0.9743,2.3968000000000003
426.0,1.5361,0.976,2.5121
427.0,1.4815,0.9736,2.4551
428.0,1.5151,0.9726,2.4877
429.0,1.5613,0.9766,2.5379
430.0,1.5092,0.9757,2.4849
431.0,1.4895,0.9759,2.4654
432.0,1.5329,0.9727,2.5056
433.0,1.4275,0.9715,2.399
434.0,1.4803,0.983,2.4633
435.0,1.4267,0.9801,2.4068
436.0,1.477,0.9801,2.4571
437.0,1.4869,0.9776,2.4645
438.0,1.4711,0.9781,2.4492000000000003
439.0,1.4617,0.9732,2.4349
440.0,1.5013,0.9786,2.4799
441.0,1.4152,0.9705,2.3857
442.0,1.4441,0.9811,2.4252
443.0,1.3861,0.9746,2.3607
444.0,1.4301,0.9768,2.4069
445.0,1.388,0.9722,2.3602
446.0,1.3753,0.9801,2.3554
447.0,1.4213,0.9708,2.3921
448.0,1.5304,0.9724,2.5028
449.0,1.4887,0.9796,2.4683
450.0,1.5417,0.9764,2.5181
451.0,1.3999,0.9756,2.3754999999999997
452.0,1.4151,0.9733,2.3884
453.0,1.3433,0.9677,2.311
454.0,1.5323,0.9748,2.5071
455.0,1.5183,0.9681,2.4863999999999997
456.0,1.5064,0.9629,2.4693
457.0,1.5205,0.9712,2.4917
458.0,1.4149,0.9658,2.3807
459.0,1.408,0.9774,2.3853999999999997
