step,mloss,gloss,loss
444.0,2.4458,0.9974,3.4432
445.0,2.27,1.0113,3.2813
446.0,2.4627,0.9993,3.4619999999999997
447.0,2.3476,1.0065,3.3541
448.0,2.317,1.0088,3.3258
449.0,2.2823,0.996,3.2783
450.0,2.2971,0.9941,3.2912
451.0,2.4052,1.01,3.4151999999999996
452.0,2.4953,1.0029,3.4981999999999998
453.0,2.3682,1.005,3.3731999999999998
454.0,2.3356,1.0008,3.3364
455.0,2.383,1.0013,3.3843
456.0,2.3614,0.9987,3.3601
457.0,2.3808,1.0041,3.3849
458.0,2.2661,1.0038,3.2699
459.0,2.4048,1.009,3.4137999999999997
460.0,2.1429,0.9697,3.1126
461.0,2.3912,0.9975,3.3887
462.0,2.4697,1.0066,3.4763
463.0,2.3234,1.0009,3.3243
464.0,2.3391,0.9885,3.3276000000000003
465.0,2.3607,1.0025,3.3632
466.0,2.2741,1.0013,3.2754
467.0,2.3501,1.007,3.3571
468.0,2.3878,0.9919,3.3796999999999997
469.0,2.3935,1.0034,3.3969
470.0,2.2465,1.0121,3.2586000000000004
471.0,2.375,0.9986,3.3736
472.0,2.3718,1.0086,3.3804
473.0,2.4068,0.9986,3.4054
474.0,2.3814,0.9882,3.3696
475.0,2.3112,1.0078,3.319
476.0,2.2637,1.0107,3.2744
477.0,2.4268,1.0024,3.4292
478.0,2.4243,1.0106,3.4349
479.0,2.2607,0.9956,3.2563
480.0,2.1881,0.9788,3.1669
481.0,2.3876,0.9881,3.3757
482.0,2.3524,1.0006,3.3529999999999998
483.0,2.2936,0.995,3.2886
484.0,2.3385,1.0012,3.3396999999999997
485.0,2.3041,1.005,3.3091
486.0,2.5279,1.0099,3.5378
487.0,2.3753,0.9974,3.3727
488.0,2.293,1.002,3.295
489.0,2.3709,1.0077,3.3785999999999996
490.0,2.3855,0.9864,3.3719
491.0,2.3452,1.0029,3.3481
492.0,2.3937,1.0023,3.396
493.0,2.3557,1.0002,3.3559
494.0,2.3134,1.0075,3.3209
495.0,2.3772,0.9938,3.3710000000000004
496.0,2.4309,0.989,3.4198999999999997
497.0,2.3596,1.002,3.3616
498.0,2.3877,1.0061,3.3938
499.0,2.3911,1.0105,3.4015999999999997
500.0,2.5164,1.0174,3.5338000000000003
501.0,2.4682,0.9904,3.4585999999999997
502.0,2.3749,0.9908,3.3657
503.0,2.3433,1.0105,3.3538
504.0,2.4069,1.005,3.4118999999999997
505.0,2.5168,0.999,3.5158
506.0,2.3377,0.9969,3.3346
507.0,2.4756,1.0037,3.4793000000000003
508.0,2.3574,1.0138,3.3712
509.0,2.3718,1.0057,3.3775
510.0,2.6375,0.9893,3.6268000000000002
511.0,2.4084,1.0066,3.415
512.0,2.468,1.006,3.474
513.0,2.4707,0.9872,3.4579
514.0,2.3762,1.0103,3.3865
515.0,2.3643,0.9984,3.3627000000000002
516.0,2.4057,0.9819,3.3876
517.0,2.374,0.9993,3.3733
518.0,2.3085,1.0089,3.3174
519.0,2.4096,1.0125,3.4221000000000004
520.0,2.3235,0.9887,3.3122000000000003
521.0,2.3325,1.0082,3.3407
522.0,2.3412,0.9988,3.3400000000000003
523.0,2.3682,1.0134,3.3815999999999997
524.0,2.466,1.0048,3.4708
525.0,2.2924,0.9981,3.2905
526.0,2.3491,1.0001,3.3491999999999997
527.0,2.3411,1.0106,3.3517
528.0,2.3406,1.0048,3.3453999999999997
529.0,2.4556,0.9981,3.4537
530.0,2.4796,1.0106,3.4901999999999997
531.0,2.4132,0.9823,3.3954999999999997
532.0,2.4099,0.9888,3.3987
533.0,2.4478,1.0092,3.457
534.0,2.3518,0.9907,3.3425
535.0,2.3057,0.9972,3.3028999999999997
536.0,2.2796,1.0019,3.2815
537.0,2.3814,1.0041,3.3855000000000004
538.0,2.3733,0.9833,3.3566
539.0,2.3779,0.9803,3.3582
540.0,2.328,0.9701,3.2981
541.0,2.3874,0.9889,3.3763
542.0,2.3112,1.0025,3.3137
543.0,2.3948,1.0026,3.3974
544.0,2.4206,1.0019,3.4225
545.0,2.3666,1.0225,3.3891
546.0,2.3379,1.0145,3.3524
547.0,2.4378,1.0086,3.4464
548.0,2.4234,1.0021,3.4255
549.0,2.4086,1.0111,3.4196999999999997
550.0,2.4745,1.0022,3.4767
551.0,2.3639,1.002,3.3659
552.0,2.5009,1.0099,3.5108
553.0,2.4773,0.9929,3.4702
554.0,2.3851,1.0047,3.3898
555.0,2.2752,0.9985,3.2737
556.0,2.2884,0.999,3.2874000000000003
557.0,2.3237,0.9925,3.3162000000000003
558.0,2.3518,0.9822,3.3339999999999996
559.0,2.4448,1.0137,3.4585
560.0,2.4606,0.9811,3.4417
561.0,2.4283,1.0035,3.4318
562.0,2.4021,1.0017,3.4038
563.0,2.4493,0.9965,3.4458
