step,mloss,gloss,loss
366.0,0.4661,0.9854,1.4515
367.0,0.5151,1.001,1.5160999999999998
368.0,0.4358,1.0226,1.4584
369.0,0.4659,1.0085,1.4744
370.0,0.4739,0.9978,1.4717
371.0,0.5144,0.9936,1.508
372.0,0.4887,0.9881,1.4768
373.0,0.4754,0.9931,1.4685
374.0,0.4742,0.9975,1.4717
375.0,0.5115,0.9993,1.5108
376.0,0.4802,0.9751,1.4553
377.0,0.5357,0.9929,1.5286
378.0,0.453,1.0007,1.4537
379.0,0.4656,0.9906,1.4562
380.0,0.4769,0.9988,1.4757
381.0,0.4667,1.0005,1.4672
382.0,0.5025,0.9999,1.5024
383.0,0.5397,0.9815,1.5211999999999999
384.0,0.5001,1.0321,1.5322
385.0,0.4938,0.9954,1.4891999999999999
386.0,0.472,0.9959,1.4679
387.0,0.4821,1.0028,1.4848999999999999
388.0,0.4904,0.9995,1.4899
389.0,0.4733,0.9958,1.4691
390.0,0.5167,1.0051,1.5218000000000003
391.0,0.5063,1.0008,1.5070999999999999
392.0,0.4834,1.0022,1.4856
393.0,0.551,0.999,1.55
394.0,0.4996,0.9937,1.4933
395.0,0.4997,0.9975,1.4972
396.0,0.4856,1.0009,1.4865
397.0,0.5412,1.0033,1.5445000000000002
398.0,0.4933,1.0214,1.5147000000000002
399.0,0.4741,1.0077,1.4818
400.0,0.472,1.0235,1.4955
401.0,0.4834,1.0052,1.4886000000000001
402.0,0.5179,0.9936,1.5115
403.0,0.4862,0.9959,1.4821
404.0,0.5152,1.0062,1.5213999999999999
405.0,0.4812,1.0081,1.4893
406.0,0.5136,1.0075,1.5211000000000001
407.0,0.4689,1.0075,1.4764
408.0,0.4972,1.0021,1.4992999999999999
409.0,0.4951,1.0072,1.5023
410.0,0.4727,0.9922,1.4649
411.0,0.4948,0.9923,1.4870999999999999
412.0,0.4693,1.0243,1.4936
413.0,0.4738,1.0065,1.4803
414.0,0.5074,0.9832,1.4906
415.0,0.5229,0.9985,1.5214
416.0,0.4852,0.9928,1.478
417.0,0.4969,0.9999,1.4968
418.0,0.4891,1.0172,1.5063
419.0,0.5017,1.0057,1.5074
420.0,0.5002,0.9971,1.4973
421.0,0.4611,0.9915,1.4526000000000001
422.0,0.4476,1.0014,1.449
423.0,0.4565,0.9861,1.4426
424.0,0.4964,0.9996,1.496
425.0,0.4941,1.0085,1.5026
426.0,0.4761,1.0005,1.4766
427.0,0.478,0.9964,1.4744
428.0,0.4953,1.0049,1.5002
429.0,0.4718,0.9934,1.4651999999999998
430.0,0.5434,0.982,1.5253999999999999
431.0,0.461,1.0104,1.4714
432.0,0.4568,1.0081,1.4649
433.0,0.4849,0.9974,1.4823
434.0,0.4663,0.9875,1.4538
435.0,0.4483,1.0303,1.4786
436.0,0.5086,1.0226,1.5312000000000001
437.0,0.4861,1.0033,1.4894
438.0,0.5503,1.0136,1.5639
439.0,0.4608,0.9986,1.4594
440.0,0.4866,0.9858,1.4724
441.0,0.501,1.0111,1.5121000000000002
442.0,0.4766,0.9986,1.4752
443.0,0.5147,0.9923,1.5070000000000001
444.0,0.4747,1.0125,1.4872
445.0,0.4859,1.0011,1.487
446.0,0.5191,0.999,1.5181
447.0,0.4602,0.9925,1.4527
448.0,0.4318,0.9988,1.4306
449.0,0.4945,0.9882,1.4827
450.0,0.4697,1.0144,1.4841
451.0,0.4577,1.0071,1.4648
452.0,0.5123,0.9989,1.5112
453.0,0.481,1.0056,1.4866000000000001
454.0,0.4694,0.9993,1.4687
455.0,0.4782,0.9943,1.4725
456.0,0.4791,1.0137,1.4928000000000001
457.0,0.4795,1.0018,1.4813
458.0,0.4922,1.0149,1.5070999999999999
459.0,0.4721,0.9908,1.4629
460.0,0.4756,1.0084,1.484
461.0,0.4561,1.0196,1.4757
462.0,0.4901,1.007,1.4970999999999999
463.0,0.4924,1.0176,1.51
464.0,0.4659,0.983,1.4489
465.0,0.4637,1.0175,1.4812
466.0,0.5131,1.0089,1.5219999999999998
467.0,0.5361,0.9858,1.5219
468.0,0.479,0.9968,1.4758
469.0,0.4947,0.9862,1.4808999999999999
470.0,0.5088,0.9976,1.5064000000000002
471.0,0.4613,1.0098,1.4711
472.0,0.4801,0.9982,1.4783
473.0,0.4954,0.9951,1.4905
474.0,0.4609,1.0036,1.4645000000000001
475.0,0.4688,0.9985,1.4673
476.0,0.5045,0.9911,1.4956
477.0,0.4907,0.9889,1.4796
478.0,0.4793,0.9885,1.4678
479.0,0.4828,1.0106,1.4933999999999998
480.0,0.4868,1.0387,1.5255
481.0,0.4715,0.9855,1.457
482.0,0.4823,1.0027,1.4849999999999999
483.0,0.4553,0.9959,1.4512
484.0,0.4854,1.0021,1.4875
485.0,0.534,1.0049,1.5389
486.0,0.4501,0.9938,1.4439
487.0,0.4987,1.0056,1.5043
488.0,0.485,1.0022,1.4872
489.0,0.4925,1.0091,1.5016
490.0,0.4639,1.0004,1.4643
491.0,0.5263,1.0034,1.5297
492.0,0.4722,0.9983,1.4705
493.0,0.4915,0.9997,1.4912
494.0,0.4894,0.9986,1.488
495.0,0.4898,1.0005,1.4903
496.0,0.5402,1.0059,1.5461
497.0,0.4491,0.9987,1.4478
498.0,0.4807,1.0161,1.4968
499.0,0.4732,0.9902,1.4634
500.0,0.4767,0.999,1.4757
501.0,0.4662,0.9978,1.464
502.0,0.4988,1.0154,1.5142000000000002
503.0,0.4775,0.9906,1.4681
504.0,0.5087,1.0022,1.5109
505.0,0.4881,1.0034,1.4915
506.0,0.504,0.9952,1.4992
507.0,0.514,1.0115,1.5255
508.0,0.4614,0.9958,1.4572
509.0,0.4696,0.9856,1.4552
510.0,0.4842,0.9807,1.4649
511.0,0.4998,0.9992,1.499
512.0,0.4943,0.9985,1.4928000000000001
